tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PKSF-3L	PKSF-3L_LP-DIR-T	PKSF-3		lt	246.9	1.5	2	3	0	12.7	4.3	433	273	K		shoemake 2025-08-06 21:11:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-3L		PKSF-3																	This study	LP-NOMAG				PKSF	PKSF
PKSF-3M		PKSF-3																	This study	LP-NOMAG				PKSF	PKSF
PKSF-3M		PKSF-3																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4A		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4A		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B	PKSF-4B_LP-DIR-T	PKSF-4		mt	160.9	17.0	2	4	0	93.1	15.6	723	633	K		shoemake 2025-08-06 21:13:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4B	PKSF-4B_LP-DIR-T	PKSF-4		lt	170.4	12.9	2	4	0	4.7	4.4	573	373	K		shoemake 2025-08-06 21:13:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4C	PKSF-4C_LP-DIR-T	PKSF-4		mt	173.5	4.2	2	4	0	120.3	9.7	723	633	K		shoemake 2025-08-06 21:16:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4C		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4C		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4C	PKSF-4C_LP-DIR-T	PKSF-4		lt	175.2	32.9	2	3	0	29.5	8.5	483	373	K		shoemake 2025-08-06 21:16:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4D		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4D	PKSF-4D_LP-DIR-T	PKSF-4		mt	167.4	2.3	2	4	0	123.3	6.2	723	633	K		shoemake 2025-08-07 17:31:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4D	PKSF-4D_LP-DIR-T	PKSF-4		lt	167.5	25.2	2	4	0	27.3	7.9	483	77	K		shoemake 2025-08-07 17:31:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4D		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4E	PKSF-4E_LP-DIR-T	PKSF-4		mt	149.7	1.2	2	4	0	112.7	6.1	723	633	K		shoemake 2025-08-06 21:21:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4E	PKSF-4E_LP-DIR-T	PKSF-4		lt	150.9	-3.4	2	3	0	7.9	2.2	513	373	K		shoemake 2025-08-06 21:21:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4E		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4E		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4F		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4F	PKSF-4F_LP-DIR-T	PKSF-4		mt	79.2	-11.0	2	5	0	42.2	6.5	723	603	K		shoemake 2025-08-06 21:23:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4F	PKSF-4F_LP-DIR-T	PKSF-4		lt	150.3	-10.5	2	3	0	7.8	3.5	513	343	K		shoemake 2025-08-06 21:23:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4F		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4G		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4G		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4G	PKSF-4G_LP-DIR-T	PKSF-4		mt	104.1	-23.0	2	4	0	82.7	39.4	723	633	K		shoemake 2025-08-06 21:26:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4G	PKSF-4G_LP-DIR-T	PKSF-4		lt	152.0	-13.7	2	4	0	9.6	3.3	483	273	K		shoemake 2025-08-06 21:26:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4H		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4H	PKSF-4H_LP-DIR-T	PKSF-4		mt	39.7	-2.7	2	4	0	19.0	43.2	723	633	K		shoemake 2025-08-06 21:28:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4H	PKSF-4H_LP-DIR-T	PKSF-4		lt	159.7	-12.7	2	3	0	19.7	3.4	483	343	K		shoemake 2025-08-06 21:28:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4H		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4I	PKSF-4I_LP-DIR-T	PKSF-4		mt	105.0	-37.8	2	5	0	75.5	5.5	723	603	K		shoemake 2025-08-06 21:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4I	PKSF-4I_LP-DIR-T	PKSF-4		lt	146.6	-38.0	2	5	0	4.7	19.5	433	77	K		shoemake 2025-08-06 21:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4I		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4I		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4J		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4J		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4J	PKSF-4J_LP-DIR-T	PKSF-4		mt	97.9	-51.2	2	5	0	75.8	7.1	723	603	K		shoemake 2025-08-06 21:33:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4J	PKSF-4J_LP-DIR-T	PKSF-4		lt	158.9	-28.7	2	4	0	11.2	8.5	483	77	K		shoemake 2025-08-06 21:33:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4K		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4K		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4K	PKSF-4K_LP-DIR-T	PKSF-4		lt	152.8	-42.8	2	3	0	5.0	4.4	483	77	K		shoemake 2025-08-07 17:34:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4K	PKSF-4K_LP-DIR-T	PKSF-4		mt	5.3	-7.5	2	3	0	5.9	9.9	693	633	K		shoemake 2025-08-07 17:34:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4L		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4L		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5A	PKSF-5A_LP-DIR-T	PKSF-5		mt	343.1	42.4	2	4	0	0.7	1.9	723	633	K		shoemake 2025-08-06 21:38:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5A		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5A	PKSF-5A_LP-DIR-T	PKSF-5		lt	328.0	63.3	2	4	0	2.9	8.9	483	77	K		shoemake 2025-08-06 21:38:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5A		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5B	PKSF-5B_LP-DIR-T	PKSF-5		lt	317.4	59.2	2	3	0	2.9	2.6	483	273	K		shoemake 2025-08-07 17:36:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5B	PKSF-5B_LP-DIR-T	PKSF-5		mt	346.8	41.6	2	4	0	3.1	3.4	723	633	K		shoemake 2025-08-07 17:36:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5B		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5B		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C	PKSF-5C_LP-DIR-T	PKSF-5		lt	319.4	63.4	2	3	0	1.1	3.7	483	273	K		shoemake 2025-08-07 17:39:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5C		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C	PKSF-5C_LP-DIR-T	PKSF-5		mt	345.6	42.2	2	4	0	2.7	3.4	723	633	K		shoemake 2025-08-07 17:39:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D	PKSF-5D_LP-DIR-T	PKSF-5		lt	312.8	67.2	2	5	0	1.7	1.7	483	273	K		shoemake 2025-08-07 13:15:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D	PKSF-5D_LP-DIR-T	PKSF-5		mt	340.0	50.2	2	4	0	1.9	2.0	723	633	K		shoemake 2025-08-07 13:15:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5D		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5E	PKSF-5E_LP-DIR-T	PKSF-5		mt	336.4	52.2	2	4	0	1.0	1.8	723	633	K		shoemake 2025-08-07 13:18:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5E	PKSF-5E_LP-DIR-T	PKSF-5		lt	308.6	66.7	2	4	0	1.7	2.0	483	77	K		shoemake 2025-08-07 13:18:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5E		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5E		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5F	PKSF-5F_LP-DIR-T	PKSF-5		lt	313.4	70.3	2	4	0	1.9	1.6	483	273	K		shoemake 2025-08-05 15:07:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5F	PKSF-5F_LP-DIR-T	PKSF-5		mt	347.5	54.4	2	3	0	5.8	2.8	693	633	K		shoemake 2025-08-05 15:07:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5F		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5F		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5G	PKSF-5G_LP-DIR-T	PKSF-5		lt	309.4	70.1	2	4	0	2.3	2.7	483	273	K		shoemake 2025-08-05 15:09:47	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5G	PKSF-5G_LP-DIR-T	PKSF-5		mt	325.5	60.9	2	4	0	9.4	7.3	693	603	K		shoemake 2025-08-05 15:09:47	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5G		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5G		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5H	PKSF-5H_LP-DIR-T	PKSF-5		mt	336.7	54.8	2	4	0	1.0	1.8	723	633	K		shoemake 2025-08-07 13:25:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5H	PKSF-5H_LP-DIR-T	PKSF-5		lt	306.5	68.9	2	5	0	1.7	2.2	483	273	K		shoemake 2025-08-07 13:25:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5H		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5H		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5I	PKSF-5I_LP-DIR-T	PKSF-5		mt	340.2	56.4	2	4	0	0.8	2.6	723	633	K		shoemake 2025-08-07 13:28:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5I	PKSF-5I_LP-DIR-T	PKSF-5		lt	311.4	74.2	2	4	0	2.7	1.2	483	273	K		shoemake 2025-08-07 13:28:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5I		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5I		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5J		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5J	PKSF-5J_LP-DIR-T	PKSF-5		lt	306.6	72.6	2	4	0	2.3	2.2	483	77	K		shoemake 2025-08-07 17:46:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5J	PKSF-5J_LP-DIR-T	PKSF-5		mt	339.1	55.8	2	4	0	0.1	2.0	723	633	K		shoemake 2025-08-07 17:46:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5J		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5K		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5K	PKSF-5K_LP-DIR-T	PKSF-5		lt	302.2	71.3	2	6	0	2.7	3.0	483	273	K		shoemake 2025-08-07 13:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5K	PKSF-5K_LP-DIR-T	PKSF-5		mt	338.4	56.7	2	4	0	1.2	2.4	723	633	K		shoemake 2025-08-07 13:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5K		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L	PKSF-5L_LP-DIR-T	PKSF-5		mt	338.1	55.3	2	4	0	0.6	1.7	723	633	K		shoemake 2025-08-07 17:49:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5L	PKSF-5L_LP-DIR-T	PKSF-5		lt	305.1	70.4	2	3	0	1.7	0.5	483	77	K		shoemake 2025-08-07 17:49:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5M		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5M		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6A		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6A		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B	PKSF-6B_LP-DIR-T	PKSF-6		lt	34.0	-0.9	2	3	0	1.7	2.5	433	77	K		shoemake 2025-08-07 13:38:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6B	PKSF-6B_LP-DIR-T	PKSF-6		mt	29.2	5.6	2	4	0	15.6	15.1	723	633	K		shoemake 2025-08-07 13:38:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6C	PKSF-6C_LP-DIR-T	PKSF-6		lt	31.9	-4.1	2	3	0	0.2	8.2	433	77	K		shoemake 2025-08-07 13:40:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6C		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6C		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6C	PKSF-6C_LP-DIR-T	PKSF-6		mt	29.7	4.8	2	4	0	14.1	5.2	723	633	K		shoemake 2025-08-07 13:40:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6D		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6D		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6D	PKSF-6D_LP-DIR-T	PKSF-6		mt	20.3	1.1	2	4	0	6.4	18.5	693	603	K		shoemake 2025-08-05 15:29:38	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6D	PKSF-6D_LP-DIR-T	PKSF-6		lt	32.5	-2.3	2	3	0	2.2	2.3	483	273	K		shoemake 2025-08-05 15:29:38	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6E		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6E	PKSF-6E_LP-DIR-T	PKSF-6		mt	29.9	5.2	2	4	0	17.3	13.5	723	633	K		shoemake 2025-08-07 13:45:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6E		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6E	PKSF-6E_LP-DIR-T	PKSF-6		lt	31.4	-2.9	2	3	0	0.5	1.9	483	373	K		shoemake 2025-08-07 13:45:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6F	PKSF-6F_LP-DIR-T	PKSF-6		lt	28.5	-5.0	2	4	0	5.9	0.6	433	273	K		shoemake 2025-08-07 13:48:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6F		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6F		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6F	PKSF-6F_LP-DIR-T	PKSF-6		mt	31.5	5.3	2	4	0	16.5	6.9	723	633	K		shoemake 2025-08-07 13:48:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6G		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6G		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7A	PKSF-7A_LP-DIR-T	PKSF-7		mt	52.5	-29.1	2	4	0	13.9	13.8	723	633	K		shoemake 2025-08-07 13:50:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7A	PKSF-7A_LP-DIR-T	PKSF-7		lt	116.9	-23.5	2	3	0	14.7	11.3	483	373	K		shoemake 2025-08-07 13:50:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7A		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7A		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7B		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7B		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7B	PKSF-7B_LP-DIR-T	PKSF-7		lt	103.9	-39.9	2	4	0	12.9	3.4	513	77	K		shoemake 2025-08-07 13:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7B	PKSF-7B_LP-DIR-T	PKSF-7		mt	40.9	-33.6	2	4	0	7.6	15.1	723	633	K		shoemake 2025-08-07 13:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7C	PKSF-7C_LP-DIR-T	PKSF-7		mt	46.7	-34.4	2	4	0	7.8	6.3	723	633	K		shoemake 2025-08-07 13:55:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7C		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7C	PKSF-7C_LP-DIR-T	PKSF-7		lt	97.8	-55.4	2	4	0	8.8	6.7	483	273	K		shoemake 2025-08-07 13:55:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7C		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7D	PKSF-7D_LP-DIR-T	PKSF-7		lt	97.1	-68.4	2	2	0	10.5	0.0	483	373	K		shoemake 2025-08-07 13:58:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7D	PKSF-7D_LP-DIR-T	PKSF-7		mt	18.8	-36.3	2	4	0	6.1	15.4	723	633	K		shoemake 2025-08-07 13:58:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7D		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7D		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7E	PKSF-7E_LP-DIR-T	PKSF-7		lt	104.2	-72.3	2	2	0	9.5	0.0	483	373	K		shoemake 2025-08-07 14:00:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7E	PKSF-7E_LP-DIR-T	PKSF-7		mt	14.7	-33.2	2	4	0	11.2	5.6	723	633	K		shoemake 2025-08-07 14:00:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7E		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7E		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7F		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7F		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7F	PKSF-7F_LP-DIR-T	PKSF-7		lt	106.0	-71.6	2	3	0	9.8	1.6	483	373	K		shoemake 2025-08-07 14:03:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7F	PKSF-7F_LP-DIR-T	PKSF-7		mt	7.3	-35.5	2	4	0	15.7	9.3	723	633	K		shoemake 2025-08-07 14:03:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7G	PKSF-7G_LP-DIR-T	PKSF-7		lt	110.3	-69.5	2	3	0	11.5	3.9	483	343	K		shoemake 2025-08-05 15:52:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7G	PKSF-7G_LP-DIR-T	PKSF-7		mt	43.3	-39.8	2	3	0	10.2	1.0	693	633	K		shoemake 2025-08-05 15:52:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7G		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7G		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7H	PKSF-7H_LP-DIR-T	PKSF-7		mt	48.2	-38.4	2	5	0	12.2	9.2	723	603	K		shoemake 2025-08-07 14:08:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7H	PKSF-7H_LP-DIR-T	PKSF-7		lt	116.3	-72.6	2	3	0	11.4	1.6	483	373	K		shoemake 2025-08-07 14:08:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7H		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7H		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7I	PKSF-7I_LP-DIR-T	PKSF-7		lt	112.5	-55.2	2	3	0	24.5	2.1	433	273	K		shoemake 2025-08-07 14:10:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7I		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7I		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7I	PKSF-7I_LP-DIR-T	PKSF-7		mt	19.8	-39.9	2	4	0	7.0	11.6	723	633	K		shoemake 2025-08-07 14:10:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7J		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7J		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-8A		PKSF-8																	This study	LP-NOMAG				PKSF	PKSF
