tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
nan	This study	WBEA	WBEA-1	WBEA	WBEA-1I	WBEA-1I_LP-DIR-T	shoemake 2025-02-06 06:06:15	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-1I_LP-DIR-T-194	25.9	170.9	nan	g	-31.8	7.9e-09	19	8	2.92e-09	3.33e-09	2.73e-10	u	273	2610	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-1	WBEA	WBEA-1I	WBEA-1I_LP-DIR-T	shoemake 2025-02-07 01:16:38	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-1I_LP-DIR-T-195	25.0	179.3	nan	g	-30.9	8.1e-09	20	8	2.94e-09	3.26e-09	1.73e-10	u	273	2611	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-1	WBEA	WBEA-1I	WBEA-1I_LP-DIR-T	shoemake 2025-02-10 18:14:08	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-1I_LP-DIR-T-196	22.4	179.6	nan	g	-29.7	8.83e-09	21	8	3e-09	3.15e-09	2.55e-10	u	273	2612	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-1	WBEA	WBEA-1I	WBEA-1I_LP-DIR-T	shoemake 2025-02-12 13:47:31	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-1I_LP-DIR-T-197	23.2	175.6	nan	g	-31.7	8.92e-09	22	8	2.98e-09	3.35e-09	1.93e-10	u	273	2613	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-1	WBEA	WBEA-1I	WBEA-1I_LP-DIR-T	shoemake 2025-02-21 10:27:26	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-1I_LP-DIR-T-198	22.9	173.7	nan	g	-29.0	8.89e-09	23	8	2.99e-09	3.35e-09	1.84e-10	u	273	2614	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-06-28 15:52:18	LT-NO:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-199	4.3	89.6	nan	g	-29.6	1.48e-05	0	8	1.1e-06	1.49e-07	1.29e-07	u	273	2615	0	0	0.0	0.0	273.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-07-08 16:00:12	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-200	1.2	82.7	nan	g	-29.7	1.48e-05	1	8	1.69e-07	2.13e-07	1.9e-07	u	273	2616	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-07-11 18:30:16	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-201	1.5	81.8	nan	g	-30.0	1.48e-05	2	8	2.66e-07	1.92e-07	2.04e-07	u	273	2617	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-07-30 16:56:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-202	1.9	83.9	nan	g	-30.0	1.49e-05	3	8	4.66e-07	1.23e-07	8.7e-08	u	273	2618	0	0	0.0	0.0	343.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-08-01 10:06:50	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-203	1.1	85.6	nan	g	-29.7	1.48e-05	4	8	2.68e-07	9.98e-08	1.12e-07	u	273	2619	0	0	0.0	0.0	373.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-09-07 19:02:06	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-204	6.1	93.7	nan	g	-29.6	1.33e-05	5	8	1.43e-06	8.16e-08	1.14e-07	u	273	2620	0	0	0.0	0.0	403.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-09-12 15:02:07	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-205	1.1	82.1	nan	g	-29.5	1.24e-05	6	8	2.14e-07	8.03e-08	7.88e-08	u	273	2621	0	0	0.0	0.0	433.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-09-17 16:37:24	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-206	2.2	90.2	nan	g	-29.5	1.24e-05	7	8	4.62e-07	8.33e-08	8.75e-08	u	273	2622	0	0	0.0	0.0	463.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-10-11 03:36:09	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-207	1.9	92.3	nan	g	-29.5	1.24e-05	8	8	3.83e-07	8.6e-08	1.1e-07	u	273	2623	0	0	0.0	0.0	483.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-10-18 12:28:42	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-208	0.8	86.8	nan	g	-29.6	1.11e-05	9	8	1.19e-07	7.25e-08	1e-07	u	273	2624	0	0	0.0	0.0	513.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-10-27 11:36:52	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-209	7.4	81.0	nan	g	-29.4	9.86e-06	10	8	1.19e-06	3.9e-07	5.44e-07	u	273	2625	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-06 18:40:15	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-210	4.2	85.5	nan	g	-29.5	9.84e-06	11	8	7.14e-07	6.92e-08	3.56e-08	u	273	2626	0	0	0.0	0.0	573.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-15 19:14:57	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-211	5.1	88.7	nan	g	-29.8	8.09e-06	12	8	7.13e-07	8.57e-08	8.59e-08	u	273	2627	0	0	0.0	0.0	603.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-18 18:49:45	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-212	5.6	91.1	nan	g	-29.8	6e-06	13	8	5.87e-07	6.04e-08	6.42e-08	u	273	2628	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-23 00:11:15	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-213	85.3	183.4	nan	g	-0.2	1.85e-07	14	8	2.44e-07	5.58e-06	3.22e-06	u	273	2629	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-23 21:59:09	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-214	5.8	87.1	nan	g	-29.9	5.99e-06	15	8	6.01e-07	8.33e-08	8e-08	u	273	2630	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-25 11:57:04	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-215	1.9	90.8	nan	g	-29.9	5.06e-06	16	8	1.37e-07	6.32e-08	8.22e-08	u	273	2631	0	0	0.0	0.0	663.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-11-27 01:05:18	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-216	3.6	93.4	nan	g	-30.3	2.28e-06	17	8	1.34e-07	3.3e-08	4.91e-08	u	273	2632	0	0	0.0	0.0	693.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2024-12-05 08:09:42	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-217	2.5	79.7	nan	g	-29.5	1.4e-06	18	8	5.48e-08	2.12e-08	2.36e-08	u	273	2633	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2025-02-06 06:08:47	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-218	2.7	84.5	nan	g	-29.4	1.42e-06	19	8	6.37e-08	1.88e-08	1.78e-08	u	273	2634	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2025-04-09 22:53:36	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-219	4.0	85.1	nan	g	-29.0	5.97e-07	20	8	4.09e-08	8.72e-09	2.91e-09	u	273	2635	0	0	0.0	0.0	753.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2B	WBEA-2B_LP-DIR-T	shoemake 2025-04-25 22:16:42	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2B_LP-DIR-T-220	2.4	84.8	nan	g	-28.1	5.84e-07	21	8	2.41e-08	7.83e-09	3.71e-09	u	273	2636	0	0	0.0	0.0	783.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-06-28 15:54:23	LT-NO:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-221	2.5	87.1	nan	g	-29.5	1.46e-05	0	8	6.05e-07	1.57e-07	1.38e-07	u	273	2637	0	0	0.0	0.0	273.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-07-08 16:02:24	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-222	1.2	79.4	nan	g	-29.6	1.46e-05	1	8	1.81e-07	2.36e-07	1.66e-07	u	273	2638	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-07-11 18:33:53	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-223	1.5	80.4	nan	g	-29.6	1.47e-05	2	8	2.85e-07	2.09e-07	1.76e-07	u	273	2639	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-07-30 16:59:12	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-224	0.6	89.2	nan	g	-29.5	1.48e-05	3	8	1.39e-07	7.59e-08	9.1e-08	u	273	2640	0	0	0.0	0.0	343.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-08-01 10:09:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-225	3.1	87.2	nan	g	-29.3	1.47e-05	4	8	7.87e-07	1.01e-07	8.95e-08	u	273	2641	0	0	0.0	0.0	373.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-09-07 19:04:36	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-226	0.7	81.3	nan	g	-29.0	1.33e-05	5	8	1.24e-07	7.4e-08	8.63e-08	u	273	2642	0	0	0.0	0.0	403.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-09-12 15:04:38	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-227	1.9	86.4	nan	g	-29.1	1.24e-05	6	8	3.92e-07	7.89e-08	6.61e-08	u	273	2643	0	0	0.0	0.0	433.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-09-17 16:39:56	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-228	5.7	93.2	nan	g	-29.3	1.23e-05	7	8	1.22e-06	9.59e-08	7.83e-08	u	273	2644	0	0	0.0	0.0	463.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-10-11 03:38:37	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-229	4.0	90.3	nan	g	-29.2	1.23e-05	8	8	8.6e-07	8.13e-08	8.04e-08	u	273	2645	0	0	0.0	0.0	483.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-10-18 12:31:08	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-230	1.1	88.3	nan	g	-29.1	1.13e-05	9	8	1.86e-07	6.68e-08	8.4e-08	u	273	2646	0	0	0.0	0.0	513.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-10-27 11:39:05	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-231	10.1	81.4	nan	g	-29.3	1.01e-05	10	8	1.55e-06	8.17e-07	6.22e-07	u	273	2647	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-10-28 17:45:00	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-232	6.4	90.9	nan	g	-29.7	1.06e-05	11	8	1.17e-06	1.25e-07	1.71e-07	u	273	2648	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-10-29 11:15:42	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-233	1.8	91.0	nan	g	-29.6	1.06e-05	12	8	2.54e-07	1.33e-07	1.84e-07	u	273	2649	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-06 18:42:44	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-234	1.6	89.4	nan	g	-29.4	9.99e-06	13	8	2.74e-07	4.99e-08	6.62e-08	u	273	2650	0	0	0.0	0.0	573.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-15 19:17:26	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-235	2.6	92.8	nan	g	-29.6	8.18e-06	14	8	3.61e-07	9.12e-08	8.49e-08	u	273	2651	0	0	0.0	0.0	603.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-18 18:52:14	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-236	1.4	92.9	nan	g	-29.8	6.24e-06	15	8	1.23e-07	6.91e-08	6.84e-08	u	273	2652	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-23 00:13:46	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-237	80.5	182.1	nan	g	-0.1	8.45e-07	16	8	1.89e-07	5.72e-06	3.31e-06	u	273	2653	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-23 22:01:37	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-238	1.4	97.6	nan	g	-29.9	6.24e-06	17	8	1.17e-07	8.15e-08	8.31e-08	u	273	2654	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-25 11:59:33	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-239	3.7	91.4	nan	g	-30.0	5.38e-06	18	8	3.3e-07	7.47e-08	8.51e-08	u	273	2655	0	0	0.0	0.0	663.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-11-27 01:08:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-240	2.4	87.5	nan	g	-30.2	2.44e-06	19	8	8.67e-08	3.67e-08	4.87e-08	u	273	2656	0	0	0.0	0.0	693.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2024-12-05 08:12:12	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-241	5.8	89.2	nan	g	-29.6	1.67e-06	20	8	1.66e-07	2.17e-08	2.83e-08	u	273	2657	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2025-02-06 06:11:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-242	3.6	87.4	nan	g	-29.5	1.69e-06	21	8	1.04e-07	1.92e-08	2.29e-08	u	273	2658	0	0	0.0	0.0	723.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2025-04-09 22:56:04	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-243	11.1	88.9	nan	g	-30.0	5.6e-07	22	8	1.09e-07	7.46e-09	4.24e-09	u	273	2659	0	0	0.0	0.0	753.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2C	WBEA-2C_LP-DIR-T	shoemake 2025-04-25 22:19:13	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2C_LP-DIR-T-244	2.1	85.3	nan	g	-28.4	5.55e-07	23	8	1.97e-08	7.5e-09	4.4e-09	u	273	2660	0	0	0.0	0.0	783.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-06-28 15:56:29	LT-NO:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-245	2.3	91.9	nan	g	-30.1	5.63e-06	0	8	1.45e-07	9.82e-08	1.45e-07	u	273	2661	0	0	0.0	0.0	273.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-07-08 16:04:37	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-246	1.3	85.4	nan	g	-28.8	5.62e-06	1	8	6.61e-08	8.16e-08	7.63e-08	u	273	2662	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-07-11 18:36:01	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-247	2.6	87.3	nan	g	-30.2	5.64e-06	2	8	1.9e-07	8.67e-08	1.6e-07	u	273	2663	0	0	0.0	0.0	77.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-07-30 17:02:08	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-248	6.2	85.6	nan	g	-30.3	5.66e-06	3	8	5.9e-07	1.18e-07	1.18e-07	u	273	2664	0	0	0.0	0.0	343.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-08-01 10:11:43	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-249	3.8	86.9	nan	g	-29.8	5.67e-06	4	8	3.46e-07	9.08e-08	1.35e-07	u	273	2665	0	0	0.0	0.0	373.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-09-07 19:07:05	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-250	3.4	90.4	nan	g	-29.3	5.14e-06	5	8	2.73e-07	6.79e-08	1.26e-07	u	273	2666	0	0	0.0	0.0	403.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-09-12 15:07:06	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-251	4.0	89.6	nan	g	-29.5	4.79e-06	6	8	3.01e-07	7.18e-08	1.2e-07	u	273	2667	0	0	0.0	0.0	433.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-09-17 16:42:25	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-252	3.6	89.6	nan	g	-29.3	4.78e-06	7	8	2.7e-07	7.01e-08	1.1e-07	u	273	2668	0	0	0.0	0.0	463.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-10-11 03:41:03	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-253	1.5	83.4	nan	g	-29.4	4.78e-06	8	8	2.87e-08	6.31e-08	1.09e-07	u	273	2669	0	0	0.0	0.0	483.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-10-18 12:33:34	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-254	6.0	91.6	nan	g	-29.6	4.4e-06	9	8	4.48e-07	5.08e-08	1.12e-07	u	273	2670	0	0	0.0	0.0	513.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-10-27 11:41:18	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-255	10.9	89.1	nan	g	-29.4	3.95e-06	10	8	6.98e-07	2.81e-07	2.1e-07	u	273	2671	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-10-28 17:47:27	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-256	81.5	0.9	nan	g	0.1	4.77e-07	11	8	6.05e-08	3.76e-06	2.31e-06	u	273	2672	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-10-29 11:18:08	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-257	8.3	89.7	nan	g	-30.3	4.12e-06	12	8	5.83e-07	7.43e-08	1.19e-07	u	273	2673	0	0	0.0	0.0	543.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-06 18:45:12	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-258	5.4	89.2	nan	g	-29.7	3.87e-06	13	8	3.56e-07	4.88e-08	7.19e-08	u	273	2674	0	0	0.0	0.0	573.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-15 19:19:53	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-259	6.2	89.1	nan	g	-30.1	3.13e-06	14	8	3.25e-07	5.44e-08	8.12e-08	u	273	2675	0	0	0.0	0.0	603.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-18 18:54:41	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-260	59.9	243.2	nan	g	-86.0	1.93e-11	15	8	1.19e-12	7.8e-13	2.5e-11	u	273	2676	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-19 09:08:19	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-261	68.1	31.5	nan	g	4.0	7.25e-13	16	8	8.4e-13	8.3e-13	3.6e-13	u	273	2677	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-20 18:24:09	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-262	5.3	89.8	nan	g	-30.2	2.35e-06	17	8	2.06e-07	3.75e-08	5.91e-08	u	273	2678	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-23 00:16:16	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-263	86.2	356.7	nan	g	-3.8	2.19e-08	18	8	4.87e-08	2.15e-06	1.32e-06	u	273	2679	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-23 22:04:05	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-264	3.8	83.6	nan	g	-30.3	2.35e-06	19	8	1.31e-07	5.32e-08	6.65e-08	u	273	2680	0	0	0.0	0.0	633.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-25 12:02:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-265	4.0	86.7	nan	g	-30.3	2.05e-06	20	8	1.21e-07	4.53e-08	6.29e-08	u	273	2681	0	0	0.0	0.0	663.0
nan	This study	WBEA	WBEA-2	WBEA	WBEA-2D	WBEA-2D_LP-DIR-T	shoemake 2024-11-27 01:10:33	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	WBEA-2D_LP-DIR-T-266	3.5	88.7	nan	g	-30.2	1.01e-06	21	8	4.07e-08	2.41e-08	4.04e-08	u	273	2682	0	0	0.0	0.0	693.0
