tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PKSF-3L	PKSF-3L_LP-DIR-T	PKSF-3L		lt	239.9	4.6	2	7	0	12.8	32.9	433	273	K		shoemake 2025-08-06 21:11:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-3L		PKSF-3																	This study	LP-NOMAG				PKSF	PKSF
PKSF-3M		PKSF-3																	This study	LP-NOMAG				PKSF	PKSF
PKSF-3M		PKSF-3M																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4A		PKSF-4A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4A		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B	PKSF-4B_LP-DIR-T	PKSF-4B		lt	107.5	11.7	2	6	0	4.9	7.4	573	373	K		shoemake 2025-08-06 21:13:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4B		PKSF-4B																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4B	PKSF-4B_LP-DIR-T	PKSF-4B		mt	98.9	17.0	2	4	0	93.1	15.6	723	633	K		shoemake 2025-08-06 21:13:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4C		PKSF-4C																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4C		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4C	PKSF-4C_LP-DIR-T	PKSF-4C		lt	113.2	32.9	2	3	0	29.5	8.5	483	373	K		shoemake 2025-08-06 21:16:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4C	PKSF-4C_LP-DIR-T	PKSF-4C		mt	111.5	4.2	2	4	0	120.3	9.7	723	633	K		shoemake 2025-08-06 21:16:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4D		PKSF-4D																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4D		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4D	PKSF-4D_LP-DIR-T	PKSF-4D		lt	97.5	18.5	2	6	0	18.4	19.0	483	77	K		shoemake 2025-08-07 17:31:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4D	PKSF-4D_LP-DIR-T	PKSF-4D		mt	105.4	2.3	2	4	0	123.3	6.2	723	633	K		shoemake 2025-08-07 17:31:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4E		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4E		PKSF-4E																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4E	PKSF-4E_LP-DIR-T	PKSF-4E		lt	90.5	-2.1	2	4	0	7.9	8.4	513	373	K		shoemake 2025-08-06 21:21:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4E	PKSF-4E_LP-DIR-T	PKSF-4E		mt	87.7	1.2	2	4	0	112.7	6.1	723	633	K		shoemake 2025-08-06 21:21:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4F		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4F		PKSF-4F																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4F	PKSF-4F_LP-DIR-T	PKSF-4F		lt	90.4	-7.9	2	5	0	10.2	8.4	513	343	K		shoemake 2025-08-06 21:23:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4F	PKSF-4F_LP-DIR-T	PKSF-4F		mt	104.2	-9.6	2	4	0	135.7	28.7	723	633	K		shoemake 2025-08-06 21:23:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4G		PKSF-4G																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4G		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4G	PKSF-4G_LP-DIR-T	PKSF-4G		mt	42.1	-23.0	2	4	0	82.7	39.4	723	633	K		shoemake 2025-08-06 21:26:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4G	PKSF-4G_LP-DIR-T	PKSF-4G		lt	89.8	-16.2	2	8	0	7.9	28.8	483	273	K		shoemake 2025-08-06 21:26:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4H		PKSF-4H																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4H		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4H	PKSF-4H_LP-DIR-T	PKSF-4H		lt	96.2	-17.5	2	4	0	14.9	8.0	483	343	K		shoemake 2025-08-06 21:28:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4H	PKSF-4H_LP-DIR-T	PKSF-4H		mt	337.7	-2.7	2	4	0	19.0	43.2	723	633	K		shoemake 2025-08-06 21:28:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4I		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4I		PKSF-4I																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4I	PKSF-4I_LP-DIR-T	PKSF-4I		lt	84.6	-38.0	2	5	0	4.7	19.5	433	77	K		shoemake 2025-08-06 21:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4I	PKSF-4I_LP-DIR-T	PKSF-4I		mt	323.6	7.8	2	4	0	9.2	35.4	723	633	K		shoemake 2025-08-06 21:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4J		PKSF-4J																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4J	PKSF-4J_LP-DIR-T	PKSF-4J		mt	358.5	-28.8	2	4	0	54.1	34.3	723	633	K		shoemake 2025-08-06 21:33:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4J		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4J	PKSF-4J_LP-DIR-T	PKSF-4J		lt	97.9	-26.0	2	6	0	12.5	9.9	483	77	K		shoemake 2025-08-06 21:33:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4K	PKSF-4K_LP-DIR-T	PKSF-4K		lt	90.3	-36.3	2	6	0	3.4	10.3	483	77	K		shoemake 2025-08-07 17:34:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4K	PKSF-4K_LP-DIR-T	PKSF-4K		mt	348.0	-34.1	2	4	0	52.3	27.3	723	633	K		shoemake 2025-08-07 17:34:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-4K		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4K		PKSF-4K																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4L		PKSF-4																	This study	LP-NOMAG				PKSF	PKSF
PKSF-4L		PKSF-4L																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5A		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5A	PKSF-5A_LP-DIR-T	PKSF-5A		mt	348.8	42.4	2	4	0	0.7	1.9	723	633	K		shoemake 2025-08-06 21:38:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5A	PKSF-5A_LP-DIR-T	PKSF-5A		lt	332.5	61.5	2	6	0	2.0	10.7	483	77	K		shoemake 2025-08-06 21:38:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5A		PKSF-5A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5B		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5B	PKSF-5B_LP-DIR-T	PKSF-5B		lt	325.8	62.7	2	8	0	0.3	8.0	483	273	K		shoemake 2025-08-07 17:36:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5B	PKSF-5B_LP-DIR-T	PKSF-5B		mt	352.5	41.6	2	4	0	3.1	3.4	723	633	K		shoemake 2025-08-07 17:36:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5B		PKSF-5B																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C	PKSF-5C_LP-DIR-T	PKSF-5C		lt	326.0	65.0	2	8	0	0.6	11.5	483	273	K		shoemake 2025-08-07 17:39:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5C		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C		PKSF-5C																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5C	PKSF-5C_LP-DIR-T	PKSF-5C		mt	350.3	43.4	2	4	0	1.2	2.0	723	633	K		shoemake 2025-08-07 17:39:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D	PKSF-5D_LP-DIR-T	PKSF-5D		mt	345.7	50.2	2	4	0	1.9	2.0	723	633	K		shoemake 2025-08-07 13:15:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D	PKSF-5D_LP-DIR-T	PKSF-5D		lt	322.2	69.3	2	8	0	2.4	9.1	483	273	K		shoemake 2025-08-07 13:15:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5D		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5D		PKSF-5D																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5E	PKSF-5E_LP-DIR-T	PKSF-5E		mt	342.1	52.2	2	4	0	1.0	1.8	723	633	K		shoemake 2025-08-07 13:18:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5E	PKSF-5E_LP-DIR-T	PKSF-5E		lt	311.9	66.8	2	6	0	2.1	5.9	483	77	K		shoemake 2025-08-07 13:18:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5E		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5E		PKSF-5E																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5F	PKSF-5F_LP-DIR-T	PKSF-5F		mt	343.5	54.0	2	4	0	0.4	0.7	723	633	K		shoemake 2025-08-07 17:41:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5F	PKSF-5F_LP-DIR-T	PKSF-5F		lt	317.6	70.4	2	9	0	2.2	6.9	483	273	K		shoemake 2025-08-07 17:41:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5F		PKSF-5F																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5F		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5G		PKSF-5G																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5G		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5G	PKSF-5G_LP-DIR-T	PKSF-5G		mt	342.9	53.9	2	4	0	0.4	1.9	723	633	K		shoemake 2025-08-07 13:23:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5G	PKSF-5G_LP-DIR-T	PKSF-5G		lt	316.1	70.4	2	8	0	1.1	12.1	483	273	K		shoemake 2025-08-07 13:23:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5H		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5H		PKSF-5H																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5H	PKSF-5H_LP-DIR-T	PKSF-5H		lt	311.5	69.1	2	8	0	1.8	2.4	483	273	K		shoemake 2025-08-07 13:25:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5H	PKSF-5H_LP-DIR-T	PKSF-5H		mt	342.4	54.8	2	4	0	1.0	1.8	723	633	K		shoemake 2025-08-07 13:25:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5I		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5I		PKSF-5I																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5I	PKSF-5I_LP-DIR-T	PKSF-5I		mt	345.9	56.4	2	4	0	0.8	2.6	723	633	K		shoemake 2025-08-07 13:28:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5I	PKSF-5I_LP-DIR-T	PKSF-5I		lt	314.3	74.9	2	8	0	3.2	6.5	483	273	K		shoemake 2025-08-07 13:28:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5J		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5J	PKSF-5J_LP-DIR-T	PKSF-5J		mt	344.8	55.8	2	4	0	0.1	2.0	723	633	K		shoemake 2025-08-07 17:46:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5J		PKSF-5J																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5J	PKSF-5J_LP-DIR-T	PKSF-5J		lt	312.3	72.9	2	6	0	2.4	4.4	483	77	K		shoemake 2025-08-07 17:46:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5K	PKSF-5K_LP-DIR-T	PKSF-5K		lt	310.4	72.5	2	8	0	2.0	6.0	483	273	K		shoemake 2025-08-07 13:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5K	PKSF-5K_LP-DIR-T	PKSF-5K		mt	344.1	56.7	2	4	0	1.2	2.4	723	633	K		shoemake 2025-08-07 13:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5K		PKSF-5K																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5K		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L	PKSF-5L_LP-DIR-T	PKSF-5L		lt	310.7	70.9	2	6	0	1.8	7.4	483	77	K		shoemake 2025-08-07 17:49:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5L		PKSF-5L																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5L	PKSF-5L_LP-DIR-T	PKSF-5L		mt	343.8	55.3	2	4	0	0.6	1.7	723	633	K		shoemake 2025-08-07 17:49:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-5M		PKSF-5M																	This study	LP-NOMAG				PKSF	PKSF
PKSF-5M		PKSF-5																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6A		PKSF-6A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6A		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B		PKSF-6B																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6B	PKSF-6B_LP-DIR-T	PKSF-6B		mt	36.1	5.6	2	4	0	15.6	15.1	723	633	K		shoemake 2025-08-07 13:38:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6B	PKSF-6B_LP-DIR-T	PKSF-6B		lt	40.9	-0.2	2	7	0	3.1	26.3	433	273	K		shoemake 2025-08-07 13:38:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6C		PKSF-6C																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6C		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6C	PKSF-6C_LP-DIR-T	PKSF-6C		mt	36.6	4.8	2	4	0	14.1	5.2	723	633	K		shoemake 2025-08-07 13:40:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6C	PKSF-6C_LP-DIR-T	PKSF-6C		lt	47.8	3.5	2	7	0	8.2	34.3	433	273	K		shoemake 2025-08-07 13:40:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6D		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6D		PKSF-6D																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6D	PKSF-6D_LP-DIR-T	PKSF-6D		lt	36.8	-4.5	1	9	0	2.3	15.3	483	273	K		shoemake 2025-08-05 15:29:38	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6E		PKSF-6E																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6E	PKSF-6E_LP-DIR-T	PKSF-6E		mt	36.8	5.2	2	4	0	17.3	13.5	723	633	K		shoemake 2025-08-07 13:45:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6E		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6E	PKSF-6E_LP-DIR-T	PKSF-6E		lt	38.3	-2.9	2	3	0	0.5	1.9	483	373	K		shoemake 2025-08-07 13:45:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6F	PKSF-6F_LP-DIR-T	PKSF-6F		mt	38.4	5.3	2	4	0	16.5	6.9	723	633	K		shoemake 2025-08-07 13:48:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6F	PKSF-6F_LP-DIR-T	PKSF-6F		lt	31.0	-7.7	2	7	0	11.5	35.0	433	273	K		shoemake 2025-08-07 13:48:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-6F		PKSF-6F																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6F		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6G		PKSF-6G																	This study	LP-NOMAG				PKSF	PKSF
PKSF-6G		PKSF-6																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7A		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7A	PKSF-7A_LP-DIR-T	PKSF-7A		lt	117.6	-23.5	2	3	0	14.7	11.3	483	373	K		shoemake 2025-08-07 13:50:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7A	PKSF-7A_LP-DIR-T	PKSF-7A		mt	53.2	-29.1	2	4	0	13.9	13.8	723	633	K		shoemake 2025-08-07 13:50:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7A		PKSF-7A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7B		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7B	PKSF-7B_LP-DIR-T	PKSF-7B		lt	105.2	-39.3	2	7	0	11.2	12.0	513	77	K		shoemake 2025-08-07 13:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7B	PKSF-7B_LP-DIR-T	PKSF-7B		mt	41.6	-33.6	2	4	0	7.6	15.1	723	633	K		shoemake 2025-08-07 13:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7B		PKSF-7B																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7C		PKSF-7C																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7C	PKSF-7C_LP-DIR-T	PKSF-7C		mt	47.4	-34.4	1	4	0	7.8	6.3	723	633	K		shoemake 2025-08-07 13:55:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7C		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7D	PKSF-7D_LP-DIR-T	PKSF-7D		mt	19.5	-36.3	2	4	0	6.1	15.4	723	633	K		shoemake 2025-08-07 13:58:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7D	PKSF-7D_LP-DIR-T	PKSF-7D		lt	95.8	-68.8	2	3	0	8.7	11.4	483	373	K		shoemake 2025-08-07 13:58:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7D		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7D		PKSF-7D																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7E	PKSF-7E_LP-DIR-T	PKSF-7E		mt	15.4	-33.2	2	4	0	11.2	5.6	723	633	K		shoemake 2025-08-07 14:00:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7E		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7E		PKSF-7E																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7E	PKSF-7E_LP-DIR-T	PKSF-7E		lt	101.1	-73.4	2	3	0	7.7	13.1	483	373	K		shoemake 2025-08-07 14:00:39	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7F	PKSF-7F_LP-DIR-T	PKSF-7F		lt	106.7	-71.6	2	3	0	9.8	1.6	483	373	K		shoemake 2025-08-07 14:03:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7F	PKSF-7F_LP-DIR-T	PKSF-7F		mt	8.0	-35.5	2	4	0	15.7	9.3	723	633	K		shoemake 2025-08-07 14:03:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7F		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7F		PKSF-7F																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7G		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7G		PKSF-7G																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7G	PKSF-7G_LP-DIR-T	PKSF-7G		lt	115.4	-72.6	1	4	0	9.8	5.9	483	343	K		shoemake 2025-08-05 15:52:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7H	PKSF-7H_LP-DIR-T	PKSF-7H		mt	69.0	-40.0	2	4	0	29.2	13.2	723	633	K		shoemake 2025-08-07 14:08:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7H	PKSF-7H_LP-DIR-T	PKSF-7H		lt	117.0	-72.6	2	3	0	11.4	1.6	483	373	K		shoemake 2025-08-07 14:08:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7H		PKSF-7H																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7H		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7I	PKSF-7I_LP-DIR-T	PKSF-7I		mt	20.5	-39.9	2	4	0	7.0	11.6	723	633	K		shoemake 2025-08-07 14:10:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7I	PKSF-7I_LP-DIR-T	PKSF-7I		lt	116.9	-49.2	2	8	0	26.9	10.9	433	273	K		shoemake 2025-08-07 14:10:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-7I		PKSF-7I																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7I		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7J		PKSF-7																	This study	LP-NOMAG				PKSF	PKSF
PKSF-7J		PKSF-7J																	This study	LP-NOMAG				PKSF	PKSF
PKSF-8A		PKSF-8																	This study	LP-NOMAG				PKSF	PKSF
PKSF-8A		PKSF-8A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-8A	PKSF-8A_LP-DIR-T	PKSF-8A		mt	88.5	-8.5	2	4	0	6.3	2.6	723	633	K		shoemake 2025-08-07 14:12:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
PKSF-8A	PKSF-8A_LP-DIR-T	PKSF-8A		lt	91.4	-11.3	2	4	0	1.0	3.1	513	373	K		shoemake 2025-08-07 14:12:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
